,Unnamed: 0,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
61,61,318,0.000956875857601,32,15,5,"[0.2707269787788391, 0.10940192639827728, 0.07261773943901062, 0.05515993759036064, 0.04858533665537834, 0.03678082302212715, 0.03290463611483574, 0.029744671657681465, 0.032251011580228806, 0.02662774547934532, 0.023551959544420242, 0.02339019998908043, 0.02255753055214882, 0.018995361402630806, 0.018205266445875168]","[0.10589982569217682, 0.11830401420593262, 0.0583546981215477, 0.04254500940442085, 0.04548223316669464, 0.056792911142110825, 0.03775215893983841, 0.04484362155199051, 0.04730663448572159, 0.03875796124339104, 0.03393910080194473, 0.0374760627746582, 0.03188767656683922, 0.037627771496772766, 0.034961823374032974]",0.0318876765668392,1072.157395074959,0
62,62,319,0.0009422228297369,32,15,5,"[0.3230498731136322, 0.12204718589782715, 0.07777708023786545, 0.059882503002882004, 0.0481284074485302, 0.043042927980422974, 0.03716365247964859, 0.0331646203994751, 0.034733548760414124, 0.028202274814248085, 0.02621195651590824, 0.023740556091070175, 0.023850586265325546, 0.021339543163776398, 0.018578611314296722]","[0.12123100459575653, 0.09242431819438934, 0.04957608878612518, 0.04866105318069458, 0.05203632265329361, 0.04274564981460571, 0.04199790582060814, 0.03937029093503952, 0.045951586216688156, 0.03948349878191948, 0.035430483520030975, 0.03557627648115158, 0.034746021032333374, 0.035919684916734695, 0.03521942347288132]",0.0347460210323333,1118.1744033549912,0
67,67,320,0.000992507874833,29,15,5,"[0.31253576278686523, 0.1270790994167328, 0.08936472237110138, 0.07098489254713058, 0.05484851077198982, 0.04394707456231117, 0.0408531054854393, 0.03582548350095749, 0.03213823214173317, 0.029484940692782402, 0.026282476261258125, 0.02381495200097561, 0.024586688727140427, 0.02325245551764965, 0.02104608714580536]","[0.129221573472023, 0.12658058106899261, 0.0805521234869957, 0.05028320848941803, 0.053968168795108795, 0.0481741763651371, 0.04719002917408943, 0.04836241155862808, 0.05298988148570061, 0.03700907155871391, 0.038352660834789276, 0.03798696771264076, 0.03684183582663536, 0.03374496102333069, 0.034557342529296875]",0.0337449610233306,1087.685672905296,0
65,65,321,0.0009604813041185,23,15,5,"[0.33759474754333496, 0.13285604119300842, 0.09088891744613647, 0.06882823258638382, 0.05867449939250946, 0.04675380513072014, 0.043801840394735336, 0.03822888433933258, 0.034267786890268326, 0.032235682010650635, 0.031070325523614883, 0.029647957533597946, 0.025938842445611954, 0.027112094685435295, 0.02353900671005249]","[0.1190754845738411, 0.06359583139419556, 0.075750932097435, 0.05125397443771362, 0.05966254696249962, 0.04171982407569885, 0.041854944080114365, 0.045410316437482834, 0.037091583013534546, 0.037236329168081284, 0.042057812213897705, 0.03708942234516144, 0.036636047065258026, 0.03290143981575966, 0.03234965354204178]",0.0323496535420417,1132.168173840968,0
63,63,322,0.0009702176563649,30,15,5,"[0.3967230021953583, 0.1583424210548401, 0.10149490833282471, 0.07374794036149979, 0.05821274593472481, 0.047800853848457336, 0.04305436089634895, 0.03816628083586693, 0.03644055873155594, 0.03144823759794235, 0.027682175859808922, 0.02841314859688282, 0.02456384338438511, 0.022585760802030563, 0.025130636990070343]","[0.19734962284564972, 0.08267894387245178, 0.06492340564727783, 0.060938797891139984, 0.04452187195420265, 0.04840585216879845, 0.051632195711135864, 0.039751458913087845, 0.0616309717297554, 0.04368029162287712, 0.03822961822152138, 0.04171638935804367, 0.03500999137759209, 0.03925800323486328, 0.03737828508019447]",0.035009991377592,1080.4594288505614,0
62,62,323,0.0008830234453435,29,15,5,"[0.27522602677345276, 0.11301375180482864, 0.08042123168706894, 0.05789358168840408, 0.048418253660202026, 0.04434196650981903, 0.03471457585692406, 0.03278634697198868, 0.02804168127477169, 0.02658548578619957, 0.024504348635673523, 0.023076537996530533, 0.023407455533742905, 0.021561916917562485, 0.018245745450258255]","[0.09866254776716232, 0.08135832101106644, 0.07331666350364685, 0.07019004970788956, 0.04268914833664894, 0.04675448685884476, 0.045795559883117676, 0.05225726217031479, 0.04755788668990135, 0.036033716052770615, 0.03385820612311363, 0.03513863682746887, 0.045890968292951584, 0.03428234905004501, 0.040162935853004456]",0.0338582061231136,1086.4086124510504,0
63,63,324,0.0010085853028247,29,15,5,"[0.27039435505867004, 0.11073482036590576, 0.0773596465587616, 0.0577002689242363, 0.04387614130973816, 0.038545917719602585, 0.03392435237765312, 0.034708671271800995, 0.031742144376039505, 0.02800198644399643, 0.028193755075335503, 0.024576937779784203, 0.02248571068048477, 0.02210351824760437, 0.02020282857120037]","[0.07920832931995392, 0.6223849058151245, 0.05841141939163208, 0.0463835634291172, 0.0670107901096344, 0.04594385251402855, 0.03952833265066147, 0.0434919074177742, 0.04658188670873642, 0.0394546203315258, 0.03889494016766548, 0.03164297342300415, 0.0301612988114357, 0.0293340515345335, 0.038580480962991714]",0.0293340515345335,1139.2294484529411,0
68,68,325,0.0007040001892671,23,16,5,"[0.27895399928092957, 0.1284078061580658, 0.08761196583509445, 0.06376848369836807, 0.050940558314323425, 0.04173839092254639, 0.035585954785346985, 0.031642619520425797, 0.028158780187368393, 0.027715524658560753, 0.025260908529162407, 0.02172979712486267, 0.021546855568885803, 0.020433876663446426, 0.01934395171701908, 0.017540372908115387]","[0.10831053555011749, 0.13440480828285217, 0.061342958360910416, 0.0591159462928772, 0.04417872428894043, 0.04601169005036354, 0.04029503092169762, 0.04328758269548416, 0.04229370877146721, 0.03730510547757149, 0.03668457269668579, 0.039192527532577515, 0.03559303283691406, 0.03497111797332764, 0.031007714569568634, 0.035039808601140976]",0.0310077145695686,1205.6889851484448,0
66,66,326,0.0006196459614397,30,16,5,"[0.25166791677474976, 0.11128737777471542, 0.07483232021331787, 0.0528118871152401, 0.04143836349248886, 0.033832985907793045, 0.030288679525256157, 0.02917257696390152, 0.025649571791291237, 0.022666694596409798, 0.02215762995183468, 0.019768334925174713, 0.01664663478732109, 0.017876796424388885, 0.01747417263686657, 0.014428554102778435]","[0.08135639131069183, 0.10230030119419098, 0.06086878478527069, 0.04459361359477043, 0.047359660267829895, 0.03861001133918762, 0.05451969429850578, 0.046042703092098236, 0.03648975118994713, 0.034233223646879196, 0.03870094195008278, 0.035360611975193024, 0.03315082937479019, 0.03205213323235512, 0.03422204777598381, 0.03250950202345848]",0.0320521332323551,1156.4485045169713,0
64,64,327,0.00067019371735,34,16,5,"[0.26158326864242554, 0.12039721757173538, 0.07998708635568619, 0.05816292017698288, 0.043963562697172165, 0.037104569375514984, 0.03202836588025093, 0.02748579904437065, 0.026310304179787636, 0.023154743015766144, 0.021678321063518524, 0.020128410309553146, 0.01866980269551277, 0.01761634834110737, 0.0162245761603117, 0.01489908155053854]","[0.104055255651474, 0.0751001387834549, 0.05516955256462097, 0.0646902322769165, 0.04664916545152664, 0.04758790135383606, 0.041684504598379135, 0.0397648811340332, 0.038468137383461, 0.03418124467134476, 0.03803230822086334, 0.032820869237184525, 0.03641827777028084, 0.036341533064842224, 0.03193693980574608, 0.03429003432393074]",0.031936939805746,1132.6123872268945,0
63,63,328,0.0005903702871022,34,16,5,"[0.2687879800796509, 0.12387129664421082, 0.08590514212846756, 0.059419576078653336, 0.04608936235308647, 0.03799676150083542, 0.032383743673563004, 0.029755540192127228, 0.027924513444304466, 0.02400248870253563, 0.022237179800868034, 0.018655864521861076, 0.018142594024538994, 0.01775173656642437, 0.01680481620132923, 0.014689445495605469]","[0.09927831590175629, 0.06675206124782562, 0.06450078636407852, 0.0511348582804203, 0.05869220569729805, 0.04451344907283783, 0.04558419808745384, 0.041807133704423904, 0.036166343837976456, 0.040787361562252045, 0.035869356244802475, 0.03251926973462105, 0.035302020609378815, 0.032214827835559845, 0.031174564734101295, 0.034212298691272736]",0.0311745647341012,1133.8768811810296,0
64,64,329,0.0012945182493973,39,14,5,"[0.4085976779460907, 0.14040672779083252, 0.09372188150882721, 0.06945916265249252, 0.057445917278528214, 0.04616951942443848, 0.041321348398923874, 0.04021543264389038, 0.03174662962555885, 0.030928082764148712, 0.027793457731604576, 0.02676924131810665, 0.025465089827775955, 0.026004565879702568]","[0.1570335328578949, 0.08421899378299713, 0.05884360149502754, 0.12642134726047516, 0.06085829809308052, 0.0921526774764061, 0.04612405225634575, 0.04167276993393898, 0.039186496287584305, 0.0446903333067894, 0.04397441819310188, 0.034592773765325546, 0.04197409376502037, 0.03668186813592911]",0.0345927737653255,1004.0293983389856,0
69,69,330,0.0014351715553466,26,14,5,"[0.48217347264289856, 0.15850847959518433, 0.10382609814405441, 0.08380760997533798, 0.07048556953668594, 0.053596559911966324, 0.050125423818826675, 0.04791423678398132, 0.04407593607902527, 0.04444289207458496, 0.04094225913286209, 0.0373728908598423, 0.03473111614584923, 0.030547363683581352]","[0.13768509030342102, 0.8023889660835266, 0.0910622850060463, 0.08309256285429001, 0.07148298621177673, 0.06928441673517227, 0.07174661755561829, 0.06162417307496071, 0.0542508065700531, 0.049529314041137695, 0.053522009402513504, 0.04195903614163399, 0.036272868514060974, 0.04494154080748558]",0.0362728685140609,1032.1091977991164,0
67,67,331,0.0013672469555715,34,15,5,"[0.27819380164146423, 0.11446341872215271, 0.07861302047967911, 0.06000468134880066, 0.05639898031949997, 0.04501296952366829, 0.04919082298874855, 0.03431454300880432, 0.03173365071415901, 0.034053973853588104, 0.029740987345576286, 0.026185758411884308, 0.02470504492521286, 0.025636576116085052, 0.025470707565546036]","[0.09029770642518997, 0.06416178494691849, 0.05245240777730942, 0.13676796853542328, 0.05687592178583145, 0.04211706668138504, 0.050406306982040405, 0.03606538847088814, 0.04001360386610031, 0.055999960750341415, 0.038040705025196075, 0.03631483018398285, 0.039561137557029724, 0.03373556584119797, 0.035916656255722046]",0.0337355658411979,1069.7188243470157,0
65,65,332,0.0012744055965798,24,14,5,"[0.2688775062561035, 0.1138463094830513, 0.08403979986906052, 0.06275060772895813, 0.05581667274236679, 0.048263292759656906, 0.045686572790145874, 0.04717100411653519, 0.03914425149559975, 0.036551326513290405, 0.030357709154486656, 0.02954893931746483, 0.02808491326868534, 0.028165288269519806]","[0.08904757350683212, 0.055753789842128754, 0.05757281556725502, 0.049787212163209915, 0.048518359661102295, 0.07372419536113739, 0.0676293596625328, 0.05642961710691452, 0.04212489724159241, 0.0588570199906826, 0.045754414051771164, 0.050342753529548645, 0.038462527096271515, 0.03463953733444214]",0.0346395373344421,1028.6899284906683,0
65,65,333,0.0012486401226552,26,14,5,"[0.40152159333229065, 0.15236087143421173, 0.14031903445720673, 0.08094702661037445, 0.06149226427078247, 0.053130969405174255, 0.05014381930232048, 0.0434461310505867, 0.045790739357471466, 0.038867369294166565, 0.036451369524002075, 0.03206074237823486, 0.03121560625731945, 0.03946501016616821]","[0.1578846275806427, 0.06400322169065475, 0.0750463679432869, 0.05459867790341377, 0.06962467730045319, 0.04952792078256607, 0.05183689296245575, 0.048066675662994385, 0.05802149698138237, 0.0474499948322773, 0.039216045290231705, 0.04541388899087906, 0.08480386435985565, 0.0384647510945797]",0.0384647510945797,1082.5899984249843,0
64,64,334,0.0013491810631415,28,14,5,"[0.3413817882537842, 0.44328397512435913, 1.0001581907272339, 1.0001494884490967, 1.0001575946807861, 1.0000900030136108, 1.0001405477523804, 0.9998880624771118, 1.0002427101135254, 1.0001726150512695, 1.0001376867294312, 1.0001945495605469, 1.0001628398895264, 1.000166893005371]","[0.13447612524032593, 0.7352026104927063, 0.7330988645553589, 0.7322598099708557, 0.7316733002662659, 0.7314180135726929, 0.7335126399993896, 0.7296192646026611, 0.7322643995285034, 0.7336852550506592, 0.7331230640411377, 0.7324619889259338, 0.7331302762031555, 0.7309859991073608]",0.1344761252403259,1024.234726672992,0
70,70,335,0.0011327033435465,28,15,5,"[0.8454406261444092, 1.0000793933868408, 1.0001012086868286, 1.0001351833343506, 1.000115990638733, 1.0001137256622314, 1.0000882148742676, 1.0001593828201294, 1.0000925064086914, 1.0000669956207275, 1.000159740447998, 1.0001890659332275, 1.00016450881958, 1.0001447200775146, 1.0001435279846191]","[0.7320502400398254, 0.7315227389335632, 0.734301745891571, 0.7327910661697388, 0.7326564788818359, 0.7322911620140076, 0.7318332195281982, 0.7310749292373657, 0.7324206233024597, 0.7307148575782776, 0.7324435710906982, 0.7322243452072144, 0.7320894002914429, 0.7335716485977173, 0.7312710881233215]",0.7307148575782776,1090.9781826026738,0
68,68,336,0.0011022969657307,28,15,5,"[0.35334891080856323, 0.12625698745250702, 0.08279027044773102, 0.0654982477426529, 0.05473935231566429, 0.0434587225317955, 0.03922027349472046, 0.03793971613049507, 0.033305030316114426, 0.030759291723370552, 0.02761492133140564, 0.025449488312005997, 0.026715340092778206, 0.02235979400575161, 0.022469522431492805]","[0.10800623148679733, 0.07033222913742065, 0.061585403978824615, 0.05444231629371643, 0.05181920900940895, 0.07477458566427231, 0.0472705103456974, 0.04065566137433052, 0.0398053415119648, 0.04505279287695885, 0.05503443256020546, 0.04995433986186981, 0.03737175464630127, 0.03805999457836151, 0.03644464164972305]",0.036444641649723,1080.353946459014,0
66,66,337,0.0011008005641877,28,15,5,"[0.3218296766281128, 0.11449074000120163, 0.07577207684516907, 0.062266755849123, 0.05481155589222908, 0.04388338327407837, 0.04014649987220764, 0.04120589792728424, 0.032913774251937866, 0.029313959181308746, 0.030218543484807014, 0.02911938726902008, 0.02599365822970867, 0.024966545403003693, 0.02443426474928856]","[0.09056281298398972, 0.06141243875026703, 0.05588299408555031, 0.05329344421625137, 0.048634227365255356, 0.050307001918554306, 0.047297559678554535, 0.056853827089071274, 0.04460570216178894, 0.04110731929540634, 0.03957142308354378, 0.04415476694703102, 0.035659074783325195, 0.03732006624341011, 0.036790043115615845]",0.0356590747833251,1091.6445526685566,0
65,65,338,0.0010721261948407,26,15,5,"[0.28785592317581177, 0.1174900159239769, 0.08235029131174088, 0.06101163104176521, 0.052515048533678055, 0.046916961669921875, 0.044145163148641586, 0.03628390654921532, 0.03421908989548683, 0.031101157888770103, 0.03171221539378166, 0.029504602774977684, 0.02372761443257332, 0.022818896919488907, 0.02162468060851097]","[0.09588119387626648, 0.06815293431282043, 0.08428902924060822, 0.08317913115024567, 0.049328990280628204, 0.06253629922866821, 0.04314250871539116, 0.04358615353703499, 0.044852036982774734, 0.03682323172688484, 0.043225958943367004, 0.03791619837284088, 0.046657025814056396, 0.038311827927827835, 0.03477366641163826]",0.0347736664116382,1091.3417417960009,0
66,66,339,0.0010871215243527,29,15,5,"[0.2542756497859955, 0.10603543370962143, 0.07462896406650543, 0.052842605859041214, 0.0445588082075119, 0.0387144610285759, 0.03248611465096474, 0.0295968446880579, 0.028102727606892586, 0.029873492196202278, 0.024699753150343895, 0.020815392956137657, 0.020996857434511185, 0.021266046911478043, 0.02119678258895874]","[0.10231634974479675, 0.09479362517595291, 0.05719531700015068, 0.05923892557621002, 0.04979687184095383, 0.04355070739984512, 0.06056167930364609, 0.0521455854177475, 0.043288081884384155, 0.05641480162739754, 0.033393509685993195, 0.03360050916671753, 0.034438859671354294, 0.04982266202569008, 0.03375256434082985]",0.0333935096859931,1133.73316333408,0
71,71,340,0.0008278647082001,35,15,5,"[0.30321070551872253, 0.12653255462646484, 0.08735554665327072, 0.06122227758169174, 0.045624323189258575, 0.03871172294020653, 0.03304142504930496, 0.027956442907452583, 0.026516027748584747, 0.02674468606710434, 0.0211164653301239, 0.02068757824599743, 0.02018764056265354, 0.018418148159980774, 0.01923801377415657]","[0.10904618352651596, 0.07326792180538177, 0.06186375021934509, 0.06429974734783173, 0.046742033213377, 0.06591758877038956, 0.04215754196047783, 0.05765596777200699, 0.043856024742126465, 0.03574112430214882, 0.038522589951753616, 0.03500228375196457, 0.03818344697356224, 0.03437817469239235, 0.032078299671411514]",0.0320782996714115,1062.598913071677,0
